"hour","Gage_ft","Discharge_cfs","Discharge_ls"
2012-03-23 04:00:00,0.828,2.7904,79.0152
2012-03-23 07:00:00,0.781,2.4183,68.4785
2012-03-23 09:00:00,0.76,2.2621,64.0554
2012-03-23 11:00:00,0.755,2.2258,63.0275
2012-03-23 12:00:00,0.754,2.2186,62.8237
2012-03-23 13:00:00,0.757,2.2403,63.4381
2012-03-23 14:00:00,0.757,2.2403,63.4381
2012-03-23 16:00:00,0.725,2.0154,57.0697
2012-03-23 20:00:00,0.68,1.7227,48.7814
2012-03-23 22:00:00,0.653,1.56,44.1742
2012-03-24,0.641,1.4907,42.2119
2012-03-24 04:00:00,0.596,1.2473,35.3195
2012-03-24 10:00:00,0.55,1.0246,29.0134
2012-03-24 13:00:00,0.538,0.9707,27.4871
2012-03-24 16:00:00,0.538,0.9707,27.4871
2012-03-24 20:00:00,0.52,0.8931,25.2897
2012-03-24 23:00:00,0.516,0.8764,24.8168
2012-03-25,0.512,0.8598,24.3468
2012-03-25 03:00:00,0.502,0.8193,23.2
2012-03-25 05:00:00,0.498,0.8034,22.7497
2012-03-25 07:00:00,0.519,0.8889,25.1708
2012-03-25 10:00:00,0.57,1.1183,31.6667
2012-03-25 12:00:00,0.607,1.3045,36.9393
2012-03-25 14:00:00,0.619,1.3685,38.7515
2012-03-25 16:00:00,0.619,1.3685,38.7515
2012-03-25 19:00:00,0.596,2.4951,70.6533
2012-03-26,0.583,1.1818,33.4648
2012-03-26 01:00:00,0.568,1.1087,31.3948
2012-03-26 05:00:00,0.556,1.0522,29.7949
2012-03-26 09:00:00,0.53,0.9357,26.496
2012-03-26 11:00:00,0.52,1.7863,50.5823
2012-03-26 15:00:00,0.496,0.7955,22.526
2012-03-26 20:00:00,0.458,0.6544,18.5305
2012-03-26 23:00:00,0.435,0.5769,16.336
2012-03-27,0.43,0.5607,15.8772
2012-03-27 04:00:00,0.407,0.4901,13.8781
2012-03-27 09:00:00,0.395,0.4555,12.8983
2012-03-27 14:00:00,0.393,0.4499,12.7397
2012-03-27 23:00:00,0.3665,0.7583,21.4726
2012-03-28,0.366,0.3779,10.7009
2012-03-28 05:00:00,0.357,0.3555,10.0666
2012-03-28 10:00:00,0.351,0.3411,9.6589
2012-03-28 16:00:00,0.343,0.3224,9.1293
2012-03-28 21:00:00,0.339,0.3132,8.8688
2012-03-29,0.334,0.302,8.5517
2012-03-29 05:00:00,0.324,0.2804,7.94
2012-03-29 12:00:00,0.319,0.2699,7.6427
2012-03-29 18:00:00,0.31,0.2516,7.1245
2012-03-29 23:00:00,0.302,0.236,6.6828
2012-03-30,0.301,0.2341,6.629
2012-03-30 05:00:00,0.296,0.2247,6.3628
2012-03-30 11:00:00,0.29,0.2137,6.0513
2012-03-30 17:00:00,0.286,0.2066,5.8503
2012-03-31,0.279,0.1944,5.5048
2012-03-31 05:00:00,0.277,0.191,5.4085
2012-03-31 12:00:00,0.271,0.181,5.1253
2012-03-31 18:00:00,0.271,0.181,5.1253
2012-04-01,0.266,0.173,4.8988
2012-04-01 05:00:00,0.261,0.1651,4.6751
2012-04-01 12:00:00,0.26,0.1636,4.6326
2012-04-01 17:00:00,0.26,0.1636,4.6326
2012-04-01 23:00:00,0.2575,0.3195,9.0472
2012-04-02,0.258,0.1605,4.5448
2012-04-02 05:00:00,0.253,0.153,4.3325
2012-04-02 12:00:00,0.252,0.1515,4.29
2012-04-02 17:00:00,0.252,0.1515,4.29
2012-04-03,0.246,0.1428,4.0436
2012-04-03 05:00:00,0.243,0.1386,3.9247
2012-04-03 11:00:00,0.24,0.1344,3.8058
2012-04-03 18:00:00,0.244,0.14,3.9644
2012-04-04,0.239,0.1331,3.769
2012-04-04 05:00:00,0.235,0.1277,3.6161
2012-04-04 10:00:00,0.233,0.125,3.5396
2012-04-04 14:00:00,0.243,0.1386,3.9247
2012-04-04 16:00:00,0.248,0.1457,4.1258
2012-04-04 21:00:00,0.244,0.14,3.9644
2012-04-05,0.24,0.1344,3.8058
2012-04-05 05:00:00,0.234,0.1264,3.5792
2012-04-05 12:00:00,0.229,0.1199,3.3952
2012-04-05 17:00:00,0.228,0.1186,3.3584
2012-04-06,0.223,0.1123,3.18
2012-04-06 05:00:00,0.22,0.1086,3.0752
2012-04-06 12:00:00,0.22,0.1086,3.0752
2012-04-06 18:00:00,0.217,0.105,2.9733
2012-04-07,0.215,0.1027,2.9081
2012-04-07 05:00:00,0.212,0.0992,2.809
2012-04-07 12:00:00,0.213,0.1004,2.843
2012-04-07 17:00:00,0.212,0.0992,2.809
2012-04-08,0.211,0.0981,2.7779
2012-04-08 05:00:00,0.207,0.0936,2.6505
2012-04-08 12:00:00,0.206,0.0925,2.6193
2012-04-08 18:00:00,0.205,0.0914,2.5882
2012-04-09,0.204,0.0903,2.557
2012-04-09 02:00:00,0.204,0.0903,2.557
2012-04-09 06:00:00,0.205,0.0914,2.5882
2012-04-09 08:00:00,0.21,0.0969,2.7439
2012-04-09 09:00:00,0.215,0.1027,2.9081
2012-04-09 13:00:00,0.228,0.1186,3.3584
2012-04-09 17:00:00,0.233,0.125,3.5396
2012-04-09 21:00:00,0.229,0.1199,3.3952
2012-04-10,0.225,0.1148,3.2508
2012-04-10 05:00:00,0.215,0.1027,2.9081
2012-04-10 09:00:00,0.212,0.0992,2.809
2012-04-10 13:00:00,0.223,0.1123,3.18
2012-04-10 17:00:00,0.234,0.1264,3.5792
2012-04-10 21:00:00,0.235,0.1277,3.6161
2012-04-11,0.232,0.1237,3.5028
2012-04-11 04:00:00,0.224,0.1135,3.214
2012-04-11 09:00:00,0.218,0.1062,3.0072
2012-04-11 13:00:00,0.219,0.1074,3.0412
2012-04-11 16:00:00,0.223,0.1123,3.18
2012-04-11 21:00:00,0.226,0.116,3.2847
2012-04-12,0.224,0.1135,3.214
2012-04-12 05:00:00,0.22,0.1086,3.0752
2012-04-12 10:00:00,0.215,0.1027,2.9081
2012-04-12 14:00:00,0.23,0.1211,3.4292
2012-04-12 18:00:00,0.247,0.1443,4.0861
2012-04-12 21:00:00,0.252,0.1515,4.29
2012-04-12 23:00:00,0.247,0.1443,4.0861
2012-04-13,0.247,0.1443,4.0861
2012-04-13 03:00:00,0.237,0.1304,3.6925
2012-04-13 08:00:00,0.226,0.116,3.2847
2012-04-13 11:00:00,0.225,0.1148,3.2508
2012-04-13 12:00:00,0.225,0.1148,3.2508
2012-04-13 15:00:00,0.24,0.1344,3.8058
2012-04-13 18:00:00,0.256,0.1575,4.4599
2012-04-13 20:00:00,0.259,0.162,4.5873
2012-04-13 22:00:00,0.259,0.162,4.5873
2012-04-14,0.256,0.1575,4.4599
2012-04-14 04:00:00,0.243,0.1386,3.9247
2012-04-14 09:00:00,0.236,0.129,3.6529
2012-04-14 11:00:00,0.235,0.1277,3.6161
2012-04-14 14:00:00,0.255,0.156,4.4174
2012-04-14 17:00:00,0.285,0.2048,5.7993
2012-04-14 20:00:00,0.291,0.2155,6.1023
2012-04-14 22:00:00,0.287,0.2083,5.8984
2012-04-15,0.283,0.2013,5.7002
2012-04-15 03:00:00,0.272,0.1827,5.1735
2012-04-15 08:00:00,0.266,0.173,4.8988
2012-04-15 10:00:00,0.268,0.1762,4.9894
2012-04-15 13:00:00,0.291,0.2155,6.1023
2012-04-15 15:00:00,0.331,0.2954,8.3648
2012-04-15 17:00:00,0.345,0.327,9.2596
2012-04-15 19:00:00,0.346,0.3293,9.3247
2012-04-15 22:00:00,0.342,0.3201,9.0642
2012-04-16,0.334,0.302,8.5517
2012-04-16 04:00:00,0.324,0.2804,7.94
2012-04-16 08:00:00,0.323,0.2783,7.8806
2012-04-16 12:00:00,0.342,0.3201,9.0642
2012-04-16 16:00:00,0.36,0.3629,10.2762
2012-04-16 20:00:00,0.363,0.3704,10.4885
2012-04-16 22:00:00,0.361,0.3654,10.347
2012-04-17,0.358,0.358,10.1374
2012-04-17 04:00:00,0.35,0.3387,9.5909
2012-04-17 10:00:00,0.341,0.3178,8.9991
2012-04-17 17:00:00,0.332,0.2976,8.4271
2012-04-17 22:00:00,0.319,0.2699,7.6427
2012-04-18,0.316,0.2637,7.4671
2012-04-18 05:00:00,0.295,0.2228,6.309
2012-04-18 12:00:00,0.281,0.1978,5.6011
2012-04-18 18:00:00,0.274,0.186,5.2669
2012-04-19,0.267,0.1746,4.9441
2012-04-19 03:00:00,0.258,0.1605,4.5448
2012-04-19 10:00:00,0.253,0.153,4.3325
2012-04-19 16:00:00,0.249,0.1471,4.1654
2012-04-19 22:00:00,0.249,0.1471,4.1654
2012-04-20,0.247,0.1443,4.0861
2012-04-20 06:00:00,0.243,0.1386,3.9247
2012-04-20 12:00:00,0.241,0.1358,3.8454
2012-04-20 18:00:00,0.242,0.1372,3.8851
2012-04-21,0.242,0.1372,3.8851
2012-04-21 03:00:00,0.239,0.1331,3.769
2012-04-21 09:00:00,0.241,0.1358,3.8454
2012-04-21 14:00:00,0.24,0.1344,3.8058
2012-04-21 17:00:00,0.241,0.2716,7.6908
2012-04-21 18:00:00,0.273,0.1843,5.2188
2012-04-21 19:00:00,0.351,0.3411,9.6589
2012-04-21 20:00:00,0.415,0.514,14.5548
2012-04-21 21:00:00,0.456,0.6475,18.3351
2012-04-21 22:00:00,0.476,0.7192,20.3654
2012-04-21 23:00:00,0.482,0.7416,20.9997
2012-04-22,0.4875,1.5251,43.186
2012-04-22 01:00:00,0.495,0.7916,22.4156
2012-04-22 02:00:00,0.552,1.0337,29.2711
2012-04-22 04:00:00,0.621,1.3794,39.0602
2012-04-22 05:00:00,0.6865,3.5285,99.9158
2012-04-22 06:00:00,0.714,1.9414,54.9742
2012-04-22 08:00:00,0.714,3.883,109.9541
2012-04-22 11:00:00,0.681,1.7289,48.9569
2012-04-22 13:00:00,0.648,1.5309,43.3502
2012-04-22 15:00:00,0.625,1.4012,39.6775
2012-04-22 16:00:00,0.616,1.3523,38.2928
2012-04-22 17:00:00,0.622,1.3848,39.2131
2012-04-22 18:00:00,0.638,1.4737,41.7305
2012-04-22 19:00:00,0.673,1.6796,47.5609
2012-04-22 21:00:00,0.803,10.3947,294.3447
2012-04-23,0.985,21.3817,605.4614
2012-04-23 01:00:00,1.1305,11.9917,339.5666
2012-04-23 02:00:00,1.2715,15.9685,452.1768
2012-04-23 03:00:00,1.3525,18.5654,525.7127
2012-04-23 04:00:00,1.429,42.482,1202.9543
2012-04-23 05:00:00,1.429,21.2408,601.4715
2012-04-23 06:00:00,1.39575,40.0976,1135.4357
2012-04-23 07:00:00,1.46166666666667,33.6757,953.5881
2012-04-23 08:00:00,1.556,26.1736,741.1526
2012-04-23 09:00:00,1.65375,60.7715,1720.8543
2012-04-23 10:00:00,1.67433333333333,46.9711,1330.0713
2012-04-23 11:00:00,1.575,13.4755,381.583
2012-04-23 12:00:00,1.495,11.8604,335.8486
2012-04-23 13:00:00,1.393,9.9756,282.4771
2012-04-23 14:00:00,1.294,8.3278,235.8166
2012-04-23 15:00:00,1.214,7.1229,201.6977
2012-04-23 16:00:00,1.176,6.5892,186.5851
2012-04-23 18:00:00,1.141,6.1192,173.2762
2012-04-23 20:00:00,1.074,5.2763,149.4079
2012-04-23 21:00:00,1.026,4.7174,133.5817
2012-04-23 22:00:00,1.001,4.4409,125.7521
2012-04-23 23:00:00,0.976,4.1741,118.1972
2012-04-24,0.962,4.029,114.0884
2012-04-24 02:00:00,0.889,3.321,94.0401
2012-04-24 05:00:00,0.831,2.8152,79.7175
2012-04-24 06:00:00,0.821,2.7329,77.387
2012-04-24 09:00:00,0.76,2.2621,64.0554
2012-04-24 16:00:00,0.675,1.6919,47.9092
2012-04-24 21:00:00,0.618,1.3631,38.5986
2012-04-25,0.599,1.2628,35.7585
2012-04-25 05:00:00,0.558,1.0615,30.0583
2012-04-25 12:00:00,0.517,0.8805,24.9329
2012-04-25 18:00:00,0.483,0.7454,21.1073
2012-04-26,0.459,0.6579,18.6296
2012-04-26 05:00:00,0.436,0.5801,16.4266
2012-04-26 11:00:00,0.421,0.5324,15.0759
2012-04-26 14:00:00,0.4145,1.0253,29.0332
2012-04-26 18:00:00,0.42,0.5293,14.9881
2012-04-26 20:00:00,0.418,0.5232,14.8153
2012-04-26 21:00:00,0.434,0.5736,16.2425
2012-04-26 23:00:00,0.509,1.7001,48.1414
2012-04-27,0.554,1.0429,29.5316
2012-04-27 01:00:00,0.625,1.4012,39.6775
2012-04-27 03:00:00,0.685,1.7539,49.6648
2012-04-27 05:00:00,0.73,2.0497,58.0409
2012-04-27 07:00:00,0.732,2.0634,58.4289
2012-04-27 09:00:00,0.726,2.0223,57.2651
2012-04-27 14:00:00,0.671,1.6674,47.2154
2012-04-27 19:00:00,0.599,1.2628,35.7585
2012-04-27 23:00:00,0.5595,2.137,60.513
2012-04-28,0.556,1.0522,29.7949
2012-04-28 03:00:00,0.514,0.8681,24.5818
2012-04-28 11:00:00,0.472,0.7045,19.9492
2012-04-28 18:00:00,0.444,0.6065,17.1741
2012-04-28 22:00:00,0.43,0.5607,15.8772
2012-04-29,0.425,0.5449,15.4298
2012-04-29 06:00:00,0.401,0.4726,13.3825
2012-04-29 12:00:00,0.389,0.4387,12.4226
2012-04-29 18:00:00,0.371,0.3907,11.0634
2012-04-30,0.358,0.358,10.1374
2012-04-30 05:00:00,0.346,0.3293,9.3247
2012-04-30 08:00:00,0.341,0.3178,8.9991
2012-04-30 14:00:00,0.343,0.3224,9.1293
2012-04-30 19:00:00,0.342,0.3201,9.0642
2012-05-01,0.337,0.3087,8.7414
2012-05-01 03:00:00,0.33,0.2933,8.3053
2012-05-01 04:00:00,0.332,0.2976,8.4271
2012-05-01 05:00:00,0.353,0.3459,9.7948
2012-05-01 06:00:00,0.378,0.409,11.5816
2012-05-01 08:00:00,0.464,0.6756,19.1308
2012-05-01 09:00:00,0.577,1.1522,32.6266
2012-05-01 10:00:00,0.7465,4.3724,123.8123
2012-05-01 11:00:00,0.893,3.3577,95.0793
2012-05-01 12:00:00,0.961,4.0188,113.7996
2012-05-01 13:00:00,0.9895,8.6348,244.5099
2012-05-01 14:00:00,1.0205,9.3118,263.6804
2012-05-01 15:00:00,1.02,9.3005,263.3604
2012-05-01 16:00:00,1.004,4.4735,126.6752
2012-05-01 17:00:00,0.966,4.0702,115.255
2012-05-01 20:00:00,0.875,3.1943,90.4524
2012-05-01 22:00:00,0.821,2.7329,77.387
2012-05-02,0.799,2.5571,72.4089
2012-05-02 03:00:00,0.718,1.9681,55.7303
2012-05-02 10:00:00,0.637,1.4681,41.5719
2012-05-02 16:00:00,0.59,1.2168,34.4559
2012-05-02 21:00:00,0.56,1.0708,30.3216
2012-05-03,0.555,1.0476,29.6647
2012-05-03 01:00:00,0.549,1.02,28.8831
2012-05-03 04:00:00,0.57,1.1183,31.6667
2012-05-03 08:00:00,0.592,1.2269,34.7419
2012-05-03 10:00:00,0.602,1.2783,36.1974
2012-05-03 12:00:00,0.606,1.2992,36.7892
2012-05-03 17:00:00,0.59,1.2168,34.4559
2012-05-03 21:00:00,0.568,1.1087,31.3948
2012-05-04,0.559,1.0661,30.1885
2012-05-04 01:00:00,0.552,1.0337,29.2711
2012-05-04 02:00:00,0.555,1.0476,29.6647
2012-05-04 03:00:00,0.582,1.1768,33.3232
2012-05-04 05:00:00,0.6315,2.8755,81.425
2012-05-04 06:00:00,0.713,1.9347,54.7845
2012-05-04 07:00:00,0.806,2.6123,73.972
2012-05-04 08:00:00,0.895,3.3761,95.6003
2012-05-04 09:00:00,0.956,3.9678,112.3554
2012-05-04 10:00:00,0.977,4.1846,118.4945
2012-05-04 11:00:00,0.985,8.5381,241.7717
2012-05-04 12:00:00,0.972,4.1324,117.0163
2012-05-04 14:00:00,0.914,3.5544,100.6492
2012-05-04 18:00:00,0.831,2.8152,79.7175
2012-05-04 21:00:00,0.766,2.3061,65.3014
2012-05-04 23:00:00,0.748,2.1756,61.606
2012-05-05,0.736,2.0912,59.2161
2012-05-05 03:00:00,0.678,1.7104,48.4331
2012-05-05 10:00:00,0.622,1.3848,39.2131
2012-05-05 16:00:00,0.569,1.1135,31.5308
2012-05-05 21:00:00,0.534,0.9531,26.9887
2012-05-06,0.52,0.8931,25.2897
2012-05-06 04:00:00,0.497,0.7994,22.6364
2012-05-06 11:00:00,0.47,0.6972,19.7425
2012-05-06 17:00:00,0.439,0.5899,16.7041
2012-05-06 22:00:00,0.422,0.5355,15.1636
2012-05-07,0.417,0.5201,14.7276
2012-05-07 03:00:00,0.405,0.4842,13.711
2012-05-07 07:00:00,0.395,0.4555,12.8983
2012-05-07 10:00:00,0.391,0.4443,12.5812
2012-05-07 11:00:00,0.387,0.4332,12.2668
2012-05-07 15:00:00,0.367,0.3804,10.7717
2012-05-07 22:00:00,0.351,0.3411,9.6589
2012-05-08,0.348,0.334,9.4578
2012-05-08 02:00:00,0.337,0.3087,8.7414
2012-05-08 05:00:00,0.336,0.3065,8.6791
2012-05-08 07:00:00,0.355,0.3507,9.9307
2012-05-08 08:00:00,0.443,0.6032,17.0807
2012-05-08 09:00:00,0.564,1.0896,30.854
2012-05-08 10:00:00,0.721,4.0054,113.4201
2012-05-08 11:00:00,0.93725,15.1989,430.3842
2012-05-08 12:00:00,1.079,5.3367,151.1183
2012-05-08 13:00:00,1.272,16.0255,453.7909
2012-05-08 14:00:00,1.573,40.5975,1149.5913
2012-05-08 15:00:00,1.85733333333333,60.6385,1717.0883
2012-05-08 16:00:00,1.993,71.9574,2037.6034
2012-05-08 17:00:00,2.044,51.0285,1444.9638
2012-05-08 18:00:00,2.0382,126.7066,3587.9255
2012-05-08 19:00:00,1.9085,43.1731,1222.524
2012-05-08 20:00:00,1.766,35.7002,1010.9155
2012-05-08 21:00:00,1.644,14.9674,423.8289
2012-05-08 22:00:00,1.576,13.4964,382.1749
2012-05-08 23:00:00,1.5,11.9578,338.6066
2012-05-09,1.3505,18.5374,524.9198
2012-05-09 02:00:00,1.208,7.037,199.2653
2012-05-09 04:00:00,1.115,5.7834,163.7674
2012-05-09 06:00:00,1.01,9.0799,257.1137
2012-05-09 07:00:00,0.961,4.0188,113.7996
2012-05-09 11:00:00,0.87,3.1498,89.1923
2012-05-09 15:00:00,0.784,2.4411,69.1241
2012-05-09 21:00:00,0.706,1.8885,53.4763
2012-05-09 23:00:00,0.678,1.7104,48.4331
2012-05-10,0.674,1.6857,47.7336
2012-05-10 01:00:00,0.658,1.5894,45.0067
2012-05-10 02:00:00,0.656,1.5776,44.6726
2012-05-10 03:00:00,0.663,1.6192,45.8506
2012-05-10 04:00:00,0.674,1.6857,47.7336
2012-05-10 06:00:00,0.74,2.1191,60.0061
2012-05-10 08:00:00,0.797,2.5414,71.9643
2012-05-10 09:00:00,0.827,2.7821,78.7802
2012-05-10 10:00:00,0.839,2.882,81.609
2012-05-10 11:00:00,0.844,2.9243,82.8068
2012-05-10 12:00:00,0.835,2.8485,80.6604
2012-05-10 15:00:00,0.796,2.5336,71.7434
2012-05-10 20:00:00,0.727,2.0291,57.4576
2012-05-10 22:00:00,0.692,1.7981,50.9164
2012-05-11,0.683,1.7414,49.3109
2012-05-11 04:00:00,0.639,1.4794,41.8919
2012-05-11 10:00:00,0.596,1.2473,35.3195
2012-05-11 16:00:00,0.548,1.0155,28.7557
2012-05-11 22:00:00,0.512,0.8598,24.3468
2012-05-12,0.504,0.8273,23.4265
2012-05-12 04:00:00,0.477,0.7229,20.4702
2012-05-12 11:00:00,0.45,0.6268,17.749
2012-05-12 18:00:00,0.419,0.5263,14.9031
2012-05-12 22:00:00,0.407,0.4901,13.8781
2012-05-13,0.402,0.4755,13.4646
2012-05-13 04:00:00,0.389,0.4387,12.4226
2012-05-13 09:00:00,0.377,0.4063,11.5051
2012-05-13 15:00:00,0.361,0.3654,10.347
2012-05-13 20:00:00,0.349,0.3363,9.5229
2012-05-14,0.343,0.3224,9.1293
2012-05-14 05:00:00,0.335,0.3043,8.6168
2012-05-14 10:00:00,0.333,0.2998,8.4894
2012-05-14 16:00:00,0.33,0.2933,8.3053
2012-05-14 20:00:00,0.33,0.2933,8.3053
2012-05-14 22:00:00,0.3385,0.6246,17.6867
2012-05-14 23:00:00,0.373,0.3958,11.2078
2012-05-15,0.392,0.8956,25.3606
2012-05-15 01:00:00,0.458,0.6544,18.5305
2012-05-15 02:00:00,0.545,1.0019,28.3706
2012-05-15 03:00:00,0.648,1.5309,43.3502
2012-05-15 04:00:00,0.73,2.0497,58.0409
2012-05-15 05:00:00,0.89225,13.5143,382.6817
2012-05-15 06:00:00,1.12933333333333,17.9851,509.2804
2012-05-15 07:00:00,1.286,16.4123,464.7438
2012-05-15 08:00:00,1.341,9.0882,257.3487
2012-05-15 09:00:00,1.367,19.0517,539.4832
2012-05-15 10:00:00,1.358,9.3729,265.4105
2012-05-15 11:00:00,1.31,8.5822,243.0204
2012-05-15 12:00:00,1.232,14.7777,418.4572
2012-05-15 13:00:00,1.16,6.3718,180.429
2012-05-15 14:00:00,1.128,5.9499,168.4821
2012-05-15 15:00:00,1.097,5.5574,157.3678
2012-05-15 16:00:00,1.08,5.3488,151.4609
2012-05-15 17:00:00,1.069,5.2164,147.7118
2012-05-15 18:00:00,1.089,5.4586,154.5701
2012-05-15 19:00:00,1.104,5.6446,159.837
2012-05-15 20:00:00,1.118,5.8215,164.8463
2012-05-15 21:00:00,1.118,5.8215,164.8463
2012-05-15 22:00:00,1.094,5.5202,156.3144
2012-05-15 23:00:00,1.0625,10.2786,291.0571
2012-05-16,1.0345,9.6295,272.6766
2012-05-16 01:00:00,1.0075,9.0243,255.5393
2012-05-16 03:00:00,0.939,3.7972,107.5246
2012-05-16 07:00:00,0.846,2.9413,83.2882
2012-05-16 11:00:00,0.767,2.3135,65.5109
2012-05-16 15:00:00,0.702,1.8624,52.7372
2012-05-16 18:00:00,0.67,1.6613,47.0427
2012-05-16 19:00:00,0.673,3.3626,95.2181
2012-05-16 20:00:00,0.707,1.8951,53.6632
2012-05-16 22:00:00,0.714,1.9414,54.9742
2012-05-16 23:00:00,0.726,2.0223,57.2651
2012-05-17,0.733,2.0703,58.6243
2012-05-17 01:00:00,0.732,2.0634,58.4289
2012-05-17 06:00:00,0.684,1.7477,49.4893
2012-05-17 13:00:00,0.613,1.3363,37.8397
2012-05-17 19:00:00,0.552,1.0337,29.2711
2012-05-17 22:00:00,0.526,0.9185,26.009
2012-05-17 23:00:00,0.519,0.8889,25.1708
2012-05-18,0.518,0.8847,25.0519
2012-05-18 03:00:00,0.492,0.7799,22.0843
2012-05-18 09:00:00,0.468,0.69,19.5386
2012-05-18 14:00:00,0.439,0.5899,16.7041
2012-05-18 19:00:00,0.417,0.5201,14.7276
2012-05-18 22:00:00,0.409,0.496,14.0451
2012-05-19,0.404,0.4813,13.6289
2012-05-19 04:00:00,0.388,0.436,12.3461
2012-05-19 09:00:00,0.377,0.4063,11.5051
2012-05-19 15:00:00,0.36,0.3629,10.2762
2012-05-19 21:00:00,0.341,0.3178,8.9991
2012-05-20,0.339,0.3132,8.8688
2012-05-20 04:00:00,0.33,0.2933,8.3053
2012-05-20 09:00:00,0.325,0.2825,7.9995
2012-05-20 15:00:00,0.309,0.2496,7.0679
2012-05-20 20:00:00,0.296,0.2247,6.3628
2012-05-21,0.289,0.2119,6.0003
2012-05-21 02:00:00,0.288,0.2101,5.9494
2012-05-21 07:00:00,0.284,0.203,5.7483
2012-05-21 10:00:00,0.278,0.1927,5.4566
2012-05-21 11:00:00,0.276,0.1893,5.3604
2012-05-21 15:00:00,0.269,0.1778,5.0347
2012-05-21 19:00:00,0.263,0.1682,4.7629
2012-05-21 21:00:00,0.264,0.1698,4.8082
2012-05-21 23:00:00,0.272,0.1827,5.1735
2012-05-22,0.273,0.1843,5.2188
2012-05-22 02:00:00,0.277,0.191,5.4085
2012-05-22 09:00:00,0.276,0.1893,5.3604
2012-05-22 13:00:00,0.277,0.191,5.4085
2012-05-22 20:00:00,0.281,0.1978,5.6011
2012-05-22 22:00:00,0.282,0.1996,5.652
2012-05-23,0.283,0.2013,5.7002
2012-05-23 05:00:00,0.279,0.1944,5.5048
2012-05-23 10:00:00,0.277,0.191,5.4085
2012-05-23 16:00:00,0.267,0.1746,4.9441
2012-05-23 21:00:00,0.256,0.1575,4.4599
2012-05-24,0.256,0.1575,4.4599
2012-05-24 06:00:00,0.25,0.1486,4.2079
2012-05-24 12:00:00,0.248,0.1457,4.1258
2012-05-24 18:00:00,0.244,0.14,3.9644
2012-05-25,0.241,0.1358,3.8454
2012-05-25 04:00:00,0.241,0.1358,3.8454
2012-05-25 08:00:00,0.245,0.1414,4.004
2012-05-25 09:00:00,0.245,0.1414,4.004
2012-05-25 10:00:00,0.254,0.1545,4.3749
2012-05-25 11:00:00,0.275,0.1876,5.3122
2012-05-25 15:00:00,0.299,0.2303,6.5214
2012-05-25 17:00:00,0.314,0.2596,7.351
2012-05-25 21:00:00,0.328,0.2889,8.1807
2012-05-25 23:00:00,0.329,0.2911,8.243
2012-05-26,0.33,0.2933,8.3053
2012-05-26 04:00:00,0.333,0.2998,8.4894
2012-05-26 09:00:00,0.331,0.2954,8.3648
2012-05-26 14:00:00,0.309,0.2496,7.0679
2012-05-26 20:00:00,0.283,0.2013,5.7002
2012-05-27,0.273,0.1843,5.2188
2012-05-27 03:00:00,0.263,0.1682,4.7629
2012-05-27 08:00:00,0.26,0.1636,4.6326
2012-05-27 12:00:00,0.246,0.1428,4.0436
2012-05-27 17:00:00,0.228,0.1186,3.3584
2012-05-27 22:00:00,0.224,0.1135,3.214
2012-05-28,0.223,0.1123,3.18
2012-05-28 05:00:00,0.219,0.1074,3.0412
2012-05-28 12:00:00,0.211,0.0981,2.7779
2012-05-28 18:00:00,0.199,0.085,2.4069
2012-05-28 22:00:00,0.194,0.0798,2.2597
2012-05-29,0.1965,0.1648,4.6666
2012-05-29 01:00:00,0.219,0.1074,3.0412
2012-05-29 03:00:00,0.249,0.1471,4.1654
2012-05-29 04:00:00,0.268,0.1762,4.9894
2012-05-29 05:00:00,0.276,0.1893,5.3604
2012-05-29 06:00:00,0.293666666666667,0.6688,18.9383
2012-05-29 07:00:00,0.346,0.3293,9.3247
2012-05-29 08:00:00,0.387,0.4332,12.2668
2012-05-29 09:00:00,0.428,0.5544,15.6988
2012-05-29 10:00:00,0.455,0.644,18.236
2012-05-29 11:00:00,0.466,0.6828,19.3347
2012-05-29 14:00:00,0.464,0.6756,19.1308
2012-05-29 15:00:00,0.466,0.6828,19.3347
2012-05-29 16:00:00,0.535666666666667,2.9437,83.3561
2012-05-29 17:00:00,0.7145,3.9045,110.5629
2012-05-29 18:00:00,0.8985,13.7364,388.9709
2012-05-29 19:00:00,1.066,15.6313,442.6284
2012-05-29 20:00:00,1.266,23.7057,671.2696
2012-05-29 21:00:00,1.317,17.39,492.4291
2012-05-29 22:00:00,1.266,7.8934,223.5158
2012-05-29 23:00:00,1.1905,13.5826,384.6158
2012-05-30,1.1365,12.1283,343.4347
2012-05-30 01:00:00,1.04,4.8766,138.0897
2012-05-30 02:00:00,1.001,4.4409,125.7521
2012-05-30 03:00:00,0.929,3.6989,104.741
2012-05-30 06:00:00,0.826,2.7739,78.548
2012-05-30 08:00:00,0.772,2.3506,66.5615
2012-05-30 13:00:00,0.682,1.7352,49.1353
2012-05-30 18:00:00,0.576,1.1473,32.4879
2012-05-30 22:00:00,0.533,0.9488,26.867
2012-05-31,0.527,0.9228,26.1307
2012-05-31 02:00:00,0.505,0.8313,23.5398
2012-05-31 07:00:00,0.476,0.7192,20.3654
2012-05-31 12:00:00,0.437,0.5834,16.52
2012-05-31 17:00:00,0.394,0.4527,12.819
2012-05-31 21:00:00,0.38,0.4143,11.7317
2012-05-31 23:00:00,0.372,0.3932,11.1342
2012-06-01,0.372,0.3932,11.1342
